User_input,Current_window_info,System_prompt,LLM_output
Calibration 창 열고 바텀 탭으로 변경한 뒤 Test 버튼 눌러,{},[],"/windows/calibration
/windows/teaching/settings
/test/run/calibration"
Calibration 창 열고 바텀 탭으로 변경한 뒤 Test 버튼 눌러,{},[],"/windows/calibration
/windows/teaching/settings
/test/run/calibration"
라이트창이랑 세팅창 열어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=SettingX1"
라이트창이랑 세팅창 열어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=SettingX1"
라이트창이랑 세팅창 열어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=SettingX1"
"TrayRowCount를 8로, TrayColCount를 10으로 바꾼 뒤 BlockRowCount 6으로 맞춰",{},[],"/settings/update?key=TrayRowCount&value=8
/settings/update?key=TrayColCount&value=10
/settings/update?key=BlockRowCount&value=6"
"TrayRowCount를 8로, TrayColCount를 10으로 바꾼 뒤 BlockRowCount 6으로 맞춰",{},[],"/settings/update?key=TrayRowCount&value=8
/settings/update?key=TrayColCount&value=10
/settings/update?key=BlockRowCount&value=6"
"TrayRowCount를 8로, TrayColCount를 10으로 바꾼 뒤 BlockRowCount 6으로 맞춰",{},[],"/settings/update?key=TrayRowCount&value=8
/settings/update?key=TrayColCount&value=10
/settings/update?key=BlockRowCount&value=6"
Calibration 창 열고 bottom 탭에서 로이 재생성하고 임계값 100-200으로 설정,{},[],"/windows/calibration
/windows/teaching/reteach?action=reset_bottom_tab&threshold=100-200"
Calibration 창 열고 bottom 탭에서 로이 재생성하고 임계값 100-200으로 설정,{},[],"/windows/calibration
/windows/teaching/reteach?action=reset_bottom_tab&threshold=100-200"
Calibration 창 열고 bottom 탭에서 로이 재생성하고 임계값 100-200으로 설정,{},[],"/windows/calibration
/windows/teaching/reteach?action=reset_bottom_tab&threshold=100-200"
Calibration 창에서 tray 탭으로 이동 후 크기 min1-max99999 초기화,{},[],"/windows/calibration/tray
/windows/calibration/tray/resetSizeMin1Max99999"
Calibration 창에서 tray 탭으로 이동 후 크기 min1-max99999 초기화,{},[],"/windows/calibration/tray
/windows/calibration/tray/resetSizeMin1Max99999"
Calibration 창에서 tray 탭으로 이동 후 크기 min1-max99999 초기화,{},[],"/windows/calibration/tray
/windows/calibration/tray/resetSizeMin1Max99999"
bga랑 map 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/mapping"
bga랑 map 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/mapping"
bga랑 map 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/mapping"
"LGA ChippingColor Violet, RejectMarkColor Coral로 수정",{},[],"/windows/teaching/lga
/windows/teaching/lga/color/violet
/windows/teaching/lga/rejectMark/coral"
"LGA ChippingColor Violet, RejectMarkColor Coral로 수정",{},[],"/windows/teaching/lga
/windows/teaching/lga/color/violet
/windows/teaching/lga/rejectMark/coral"
"LGA ChippingColor Violet, RejectMarkColor Coral로 수정",{},[],"/windows/teaching/lga
/windows/teaching/lga/color/violet
/windows/teaching/lga/rejectMark/coral"
bga티칭창이랑 qfn 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/qfn"
bga티칭창이랑 qfn 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/qfn"
bga티칭창이랑 qfn 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/qfn"
QFN 티칭 시작하고 설정 모드로 전환,{},[],"/windows/teaching/qfn
/mode/set?mode=SETUP"
QFN 티칭 시작하고 설정 모드로 전환,{},[],"/windows/teaching/qfn
/mode/set?mode=SETUP"
QFN 티칭 시작하고 설정 모드로 전환,{},[],"/windows/teaching/qfn
/mode/set?mode=SETUP"
"BGA 패턴 개수 16으로, BurrCount 2로, RejectMarkCount 1로 세팅",{},[],"/settings/bgaPatternCount=16
/settings/burrCount=2
/settings/rejectMarkCount=1"
"BGA 패턴 개수 16으로, BurrCount 2로, RejectMarkCount 1로 세팅",{},[],"/settings/bgaPatternCount=16
/settings/burrCount=2
/settings/rejectMarkCount=1"
"BGA 패턴 개수 16으로, BurrCount 2로, RejectMarkCount 1로 세팅",{},[],"/settings/bgaPatternCount=16
/settings/burrCount=2
/settings/rejectMarkCount=1"
lga 티칭 보고 조명창 띄워,{},[],"/windows/teaching/lga
/windows/light/live?camera=PRS"
lga 티칭 보고 조명창 띄워,{},[],"/windows/teaching/lga
/windows/light/live?camera=PRS"
lga 티칭 보고 조명창 띄워,{},[],"/windows/teaching/lga
/windows/light/live?camera=PRS"
검사 기록 창 열고 PRS 및 BarCode 카메라 기록 각각 별도 필터로 출력,{},[],"/windows/history
/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode"
검사 기록 창 열고 PRS 및 BarCode 카메라 기록 각각 별도 필터로 출력,{},[],"/windows/history
/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode"
검사 기록 창 열고 PRS 및 BarCode 카메라 기록 각각 별도 필터로 출력,{},[],"/windows/history
/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode"
모든 창 닫고 시스템을 Run 모드로 전환,{},[],"/closeWindows
/mode/set?mode=RUN"
모든 창 닫고 시스템을 Run 모드로 전환,{},[],"/closeWindows
/mode/set?mode=RUN"
모든 창 닫고 시스템을 Run 모드로 전환,{},[],"/closeWindows
/mode/set?mode=RUN"
큐씨티칭창 보고 런모드로 가자,{},[],/mode/set?mode=RUN
큐씨티칭창 보고 런모드로 가자,{},[],/mode/set?mode=RUN
큐씨티칭창 보고 런모드로 가자,{},[],/mode/set?mode=RUN
LGA 티칭 창 열고 Leads 탭으로 이동해서 ROI 추가 후 테스트,{},[],"/windows/teaching/lga
/windows/teaching/lga/tabs/leads"
LGA 티칭 창 열고 Leads 탭으로 이동해서 ROI 추가 후 테스트,{},[],"/windows/teaching/lga
/windows/teaching/lga/tabs/leads"
LGA 티칭 창 열고 Leads 탭으로 이동해서 ROI 추가 후 테스트,{},[],"/windows/teaching/lga
/windows/teaching/lga/tabs/leads"
1번 카메라 켜고 스트립 티칭창 열어줘,{},[],"/live/toggle?switch=ON&no=1
/windows/teaching/strip"
1번 카메라 켜고 스트립 티칭창 열어줘,{},[],"/live/toggle?switch=ON&no=1
/windows/teaching/strip"
1번 카메라 켜고 스트립 티칭창 열어줘,{},[],"/live/toggle?switch=ON&no=1
/windows/teaching/strip"
"Calibration 창 열고 shape circle_60, select BIGGEST로 바꾸기",{},[],"/windows/calibration
/windows/teaching/mapping/shape_circle_60
/windows/teaching/mapping/select_BIGGEST"
"Calibration 창 열고 shape circle_60, select BIGGEST로 바꾸기",{},[],"/windows/calibration
/windows/teaching/mapping/shape_circle_60
/windows/teaching/mapping/select_BIGGEST"
"Calibration 창 열고 shape circle_60, select BIGGEST로 바꾸기",{},[],"/windows/calibration
/windows/teaching/mapping/shape_circle_60
/windows/teaching/mapping/select_BIGGEST"
LGA 티칭 창 Threshold를 3-45로 설정한 다음 티칭 테스트 시작,{},[],"/teaching/settings?type=LGA&threshold=3-45
/test/run/teaching?type=LGA"
LGA 티칭 창 Threshold를 3-45로 설정한 다음 티칭 테스트 시작,{},[],"/teaching/settings?type=LGA&threshold=3-45
/test/run/teaching?type=LGA"
LGA 티칭 창 Threshold를 3-45로 설정한 다음 티칭 테스트 시작,{},[],"/teaching/settings?type=LGA&threshold=3-45
/test/run/teaching?type=LGA"
매핑 티칭창 열고 검사모드로 전환해줘,{},[],"/windows/teaching/mapping
/mode/set?mode=RUN"
매핑 티칭창 열고 검사모드로 전환해줘,{},[],"/windows/teaching/mapping
/mode/set?mode=RUN"
매핑 티칭창 열고 검사모드로 전환해줘,{},[],"/windows/teaching/mapping
/mode/set?mode=RUN"
PRS 테스트 실행 후 창 닫아줘,{},[],"/test/run/prs
/closeWindows"
PRS 테스트 실행 후 창 닫아줘,{},[],"/test/run/prs
/closeWindows"
PRS 테스트 실행 후 창 닫아줘,{},[],"/test/run/prs
/closeWindows"
모든 창 닫고 새채팅으로 초기화,{},[],"/closeWindows
/chat/clear"
모든 창 닫고 새채팅으로 초기화,{},[],"/closeWindows
/chat/clear"
모든 창 닫고 새채팅으로 초기화,{},[],"/closeWindows
/chat/clear"
조명창 켜고 셋업모드로,{},[],"/mode/set?mode=SETUP
/windows/light/live?camera=PRS"
조명창 켜고 셋업모드로,{},[],"/mode/set?mode=SETUP
/windows/light/live?camera=PRS"
조명창 켜고 셋업모드로,{},[],"/mode/set?mode=SETUP
/windows/light/live?camera=PRS"
카메라 3 켜고 나서 창 닫아,{},[],"/live/toggle?switch=ON&no=3
/closeWindows"
카메라 3 켜고 나서 창 닫아,{},[],"/live/toggle?switch=ON&no=3
/closeWindows"
카메라 3 켜고 나서 창 닫아,{},[],"/live/toggle?switch=ON&no=3
/closeWindows"
QFN 티칭 창 연 다음 CornerDegree를 2.5로 맞추고 테스트 실행해,{},[],"/windows/teaching/qfn
/teaching/cornerDegree?value=2.5
/test/run/map"
QFN 티칭 창 연 다음 CornerDegree를 2.5로 맞추고 테스트 실행해,{},[],"/windows/teaching/qfn
/teaching/cornerDegree?value=2.5
/test/run/map"
QFN 티칭 창 연 다음 CornerDegree를 2.5로 맞추고 테스트 실행해,{},[],"/windows/teaching/qfn
/teaching/cornerDegree?value=2.5
/test/run/map"
"QFN SawOffsetX 0.3, SawOffsetY 0.3으로 맞추고 CornerDegree 2.0으로 설정",{},[],/settings/update?key1=SawOffsetX&value1=0.3&key2=SawOffsetY&value2=0.3&key3=CornerDegree&value3=2.0
"QFN SawOffsetX 0.3, SawOffsetY 0.3으로 맞추고 CornerDegree 2.0으로 설정",{},[],/settings/update?key1=SawOffsetX&value1=0.3&key2=SawOffsetY&value2=0.3&key3=CornerDegree&value3=2.0
"QFN SawOffsetX 0.3, SawOffsetY 0.3으로 맞추고 CornerDegree 2.0으로 설정",{},[],/settings/update?key1=SawOffsetX&value1=0.3&key2=SawOffsetY&value2=0.3&key3=CornerDegree&value3=2.0
스트립이랑 비지에이 티칭창 보여줘,{},[],"/windows/teaching/strip
/windows/teaching/bga"
스트립이랑 비지에이 티칭창 보여줘,{},[],"/windows/teaching/strip
/windows/teaching/bga"
스트립이랑 비지에이 티칭창 보여줘,{},[],"/windows/teaching/strip
/windows/teaching/bga"
맵 테스트 실행 끝나면 창 닫아,{},[],/closeWindows
맵 테스트 실행 끝나면 창 닫아,{},[],/closeWindows
맵 테스트 실행 끝나면 창 닫아,{},[],/closeWindows
"QFN PadSizeWidth 3.0, Height 2.0, PadArea 4로 업데이트",{},[],"/notify/update?data={""PadSizeWidth"":3.0,""PadSizeHeight"":2.0,""PadArea"":4}"
"QFN PadSizeWidth 3.0, Height 2.0, PadArea 4로 업데이트",{},[],"/notify/update?data={""PadSizeWidth"":3.0,""PadSizeHeight"":2.0,""PadArea"":4}"
"QFN PadSizeWidth 3.0, Height 2.0, PadArea 4로 업데이트",{},[],"/notify/update?data={""PadSizeWidth"":3.0,""PadSizeHeight"":2.0,""PadArea"":4}"
맵 테스트하고 셋업모드 변경,{},[],"/test/run/map
/mode/set?mode=SETUP"
맵 테스트하고 셋업모드 변경,{},[],"/test/run/map
/mode/set?mode=SETUP"
맵 테스트하고 셋업모드 변경,{},[],"/test/run/map
/mode/set?mode=SETUP"
BGA NoDevice true로 바꾸고 색상 Red로 지정,{},[],/settings/bgaDeviceStatus?status=true&color=Red
BGA NoDevice true로 바꾸고 색상 Red로 지정,{},[],/settings/bgaDeviceStatus?status=true&color=Red
BGA NoDevice true로 바꾸고 색상 Red로 지정,{},[],/settings/bgaDeviceStatus?status=true&color=Red
Calibration 창에서 유사도 원형(60)으로 바꾸고 크기 1-999로 바꿔,{},[],/windows/calibration/setSimilarity?similarity=60&sizeRange=1-999
Calibration 창에서 유사도 원형(60)으로 바꾸고 크기 1-999로 바꿔,{},[],/windows/calibration/setSimilarity?similarity=60&sizeRange=1-999
Calibration 창에서 유사도 원형(60)으로 바꾸고 크기 1-999로 바꿔,{},[],/windows/calibration/setSimilarity?similarity=60&sizeRange=1-999
3번 카메라 끄고 창 닫아,{},[],"/live/toggle?switch=OFF&no=3
/closeWindows"
3번 카메라 끄고 창 닫아,{},[],"/live/toggle?switch=OFF&no=3
/closeWindows"
3번 카메라 끄고 창 닫아,{},[],"/live/toggle?switch=OFF&no=3
/closeWindows"
bga티칭창이랑 strip 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/strip"
bga티칭창이랑 strip 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/strip"
bga티칭창이랑 strip 티칭창 보고싶어,{},[],"/windows/teaching/bga
/windows/teaching/strip"
2번 카메라 끄고 매핑창 켜,{},[],"/live/toggle?switch=OFF&no=1
/windows/teaching/mapping"
2번 카메라 끄고 매핑창 켜,{},[],"/live/toggle?switch=OFF&no=1
/windows/teaching/mapping"
2번 카메라 끄고 매핑창 켜,{},[],"/live/toggle?switch=OFF&no=1
/windows/teaching/mapping"
롯 보고 매핑도 궁금해,{},[],"/windows/lot
/windows/teaching/mapping"
롯 보고 매핑도 궁금해,{},[],"/windows/lot
/windows/teaching/mapping"
롯 보고 매핑도 궁금해,{},[],"/windows/lot
/windows/teaching/mapping"
2번 카메라 보여주고 매핑티칭창 열어,{},[],"/windows/light/live?camera=Mapping
/windows/teaching/mapping"
2번 카메라 보여주고 매핑티칭창 열어,{},[],"/windows/light/live?camera=Mapping
/windows/teaching/mapping"
2번 카메라 보여주고 매핑티칭창 열어,{},[],"/windows/light/live?camera=Mapping
/windows/teaching/mapping"
검사모드 실행 후 PRS 테스트,{},[],/test/run/prs
검사모드 실행 후 PRS 테스트,{},[],/test/run/prs
검사모드 실행 후 PRS 테스트,{},[],/test/run/prs
calibration 창 열고 pad 탭으로 이동 후 size 1-500으로 설정,{},[],"/windows/calibration
/windows/teaching/calibration/pad/size"
calibration 창 열고 pad 탭으로 이동 후 size 1-500으로 설정,{},[],"/windows/calibration
/windows/teaching/calibration/pad/size"
calibration 창 열고 pad 탭으로 이동 후 size 1-500으로 설정,{},[],"/windows/calibration
/windows/teaching/calibration/pad/size"
맵 테스팅 하고 기록창 확인,{},[],"/test/run/map
/windows/history"
맵 테스팅 하고 기록창 확인,{},[],"/test/run/map
/windows/history"
맵 테스팅 하고 기록창 확인,{},[],"/test/run/map
/windows/history"
Mapping package offset을 true로 바꾸고 ScratchColor를 Brown으로 설정,{},[],"/settings/mappingPackageOffset?value=true
/settings/scratchColor?value=Brown"
Mapping package offset을 true로 바꾸고 ScratchColor를 Brown으로 설정,{},[],"/settings/mappingPackageOffset?value=true
/settings/scratchColor?value=Brown"
Mapping package offset을 true로 바꾸고 ScratchColor를 Brown으로 설정,{},[],"/settings/mappingPackageOffset?value=true
/settings/scratchColor?value=Brown"
4번 카메라 열고 prs 리티칭,{},[],"/windows/light/live?camera=PRS
/windows/teaching/prs/reteach"
4번 카메라 열고 prs 리티칭,{},[],"/windows/light/live?camera=PRS
/windows/teaching/prs/reteach"
4번 카메라 열고 prs 리티칭,{},[],"/windows/light/live?camera=PRS
/windows/teaching/prs/reteach"
BGA 티칭 창 열고 PatternCount 20으로 수정하고 ForeignMaterialCount 3으로 입력,{},[],"/windows/teaching/bga
/windows/teaching/bga/PatternCount=20
/windows/teaching/bga/ForeignMaterialCount=3"
BGA 티칭 창 열고 PatternCount 20으로 수정하고 ForeignMaterialCount 3으로 입력,{},[],"/windows/teaching/bga
/windows/teaching/bga/PatternCount=20
/windows/teaching/bga/ForeignMaterialCount=3"
BGA 티칭 창 열고 PatternCount 20으로 수정하고 ForeignMaterialCount 3으로 입력,{},[],"/windows/teaching/bga
/windows/teaching/bga/PatternCount=20
/windows/teaching/bga/ForeignMaterialCount=3"
PRS 기반 테스트 실행 후 결과 창 닫기,{},[],/closeWindows
PRS 기반 테스트 실행 후 결과 창 닫기,{},[],/closeWindows
PRS 기반 테스트 실행 후 결과 창 닫기,{},[],/closeWindows
"mapping 티칭 창 열고 MapTextAngle 1.0, MapTextOffsetY 1.0으로 세팅",{},[],"/windows/teaching/mapping
/settings/MapTextAngle=1.0
/settings/MapTextOffsetY=1.0"
"mapping 티칭 창 열고 MapTextAngle 1.0, MapTextOffsetY 1.0으로 세팅",{},[],"/windows/teaching/mapping
/settings/MapTextAngle=1.0
/settings/MapTextOffsetY=1.0"
"mapping 티칭 창 열고 MapTextAngle 1.0, MapTextOffsetY 1.0으로 세팅",{},[],"/windows/teaching/mapping
/settings/MapTextAngle=1.0
/settings/MapTextOffsetY=1.0"
"Mapping 카메라 라이브 뷰 켜고, mapping 티칭창 열어서 재티칭 진행",{},[],"/windows/light/live?camera=Mapping
/windows/teaching/mapping
/teaching/mapping/reteach"
"Mapping 카메라 라이브 뷰 켜고, mapping 티칭창 열어서 재티칭 진행",{},[],"/windows/light/live?camera=Mapping
/windows/teaching/mapping
/teaching/mapping/reteach"
"Mapping 카메라 라이브 뷰 켜고, mapping 티칭창 열어서 재티칭 진행",{},[],"/windows/light/live?camera=Mapping
/windows/teaching/mapping
/teaching/mapping/reteach"
LGA 티칭창 열고 Surface 탭으로 이동한 후 티칭 테스트 실행해,{},[],"/windows/teaching/lga
/windows/teaching/lga/tabs/Surface
/test/run/prs"
LGA 티칭창 열고 Surface 탭으로 이동한 후 티칭 테스트 실행해,{},[],"/windows/teaching/lga
/windows/teaching/lga/tabs/Surface
/test/run/prs"
LGA 티칭창 열고 Surface 탭으로 이동한 후 티칭 테스트 실행해,{},[],"/windows/teaching/lga
/windows/teaching/lga/tabs/Surface
/test/run/prs"
"PackageHeight 12.3, Width 10.5 설정 후 SaveOption Option1로 지정",{},[],"/settings/packageHeight?value=12.3
/settings/packageWidth?value=10.5
/settings/saveOption?value=Option1"
"PackageHeight 12.3, Width 10.5 설정 후 SaveOption Option1로 지정",{},[],"/settings/packageHeight?value=12.3
/settings/packageWidth?value=10.5
/settings/saveOption?value=Option1"
"PackageHeight 12.3, Width 10.5 설정 후 SaveOption Option1로 지정",{},[],"/settings/packageHeight?value=12.3
/settings/packageWidth?value=10.5
/settings/saveOption?value=Option1"
"Strip 티칭 창 열고 ROI 추가 좌표 500,500 크기 1000,1000으로 만들고 검사 모드로 바꿔",{},[],"/windows/teaching/strip
/roi/add?x=500&y=500&width=1000&height=1000
/mode/set?mode=RUN"
"Strip 티칭 창 열고 ROI 추가 좌표 500,500 크기 1000,1000으로 만들고 검사 모드로 바꿔",{},[],"/windows/teaching/strip
/roi/add?x=500&y=500&width=1000&height=1000
/mode/set?mode=RUN"
"Strip 티칭 창 열고 ROI 추가 좌표 500,500 크기 1000,1000으로 만들고 검사 모드로 바꿔",{},[],"/windows/teaching/strip
/roi/add?x=500&y=500&width=1000&height=1000
/mode/set?mode=RUN"
"IsMappingUsed true, IsPrsUsed false로 수정하고 Run 모드로 진입",{},[],/mode/set?mode=RUN
"IsMappingUsed true, IsPrsUsed false로 수정하고 Run 모드로 진입",{},[],/mode/set?mode=RUN
"IsMappingUsed true, IsPrsUsed false로 수정하고 Run 모드로 진입",{},[],/mode/set?mode=RUN
"BGA BallPitch 0.8, BallPitchStandard 0.9로 변경하고 RejectMarkColor Gold로 바꿔",{},[],"/settings/update?key=BGA_BallPitch&value=0.8
/settings/update?key=BallPitchStandard&value=0.9
/settings/update?key=RejectMarkColor&value=Gold"
"BGA BallPitch 0.8, BallPitchStandard 0.9로 변경하고 RejectMarkColor Gold로 바꿔",{},[],"/settings/update?key=BGA_BallPitch&value=0.8
/settings/update?key=BallPitchStandard&value=0.9
/settings/update?key=RejectMarkColor&value=Gold"
"BGA BallPitch 0.8, BallPitchStandard 0.9로 변경하고 RejectMarkColor Gold로 바꿔",{},[],"/settings/update?key=BGA_BallPitch&value=0.8
/settings/update?key=BallPitchStandard&value=0.9
/settings/update?key=RejectMarkColor&value=Gold"
"Mapping 창 열고 MapForeignMaterial true, MapForeignMaterialColor Pink로 지정",{},[],"/windows/teaching/mapping
/teaching/mapping/set?material=Foreign&color=Pink"
"Mapping 창 열고 MapForeignMaterial true, MapForeignMaterialColor Pink로 지정",{},[],"/windows/teaching/mapping
/teaching/mapping/set?material=Foreign&color=Pink"
"Mapping 창 열고 MapForeignMaterial true, MapForeignMaterialColor Pink로 지정",{},[],"/windows/teaching/mapping
/teaching/mapping/set?material=Foreign&color=Pink"
Mapping ForeignMaterial 기능 false로 하고 색상을 Pink로 변경,{},[],"/settings/foreignMaterialMapping?enabled=false
/light/setColor?color=Pink"
Mapping ForeignMaterial 기능 false로 하고 색상을 Pink로 변경,{},[],"/settings/foreignMaterialMapping?enabled=false
/light/setColor?color=Pink"
Mapping ForeignMaterial 기능 false로 하고 색상을 Pink로 변경,{},[],"/settings/foreignMaterialMapping?enabled=false
/light/setColor?color=Pink"
"Strip 티칭 창 , 조명 설정 창 둘 다 열어줘",{},[],"/windows/teaching/strip
/windows/light"
"Strip 티칭 창 , 조명 설정 창 둘 다 열어줘",{},[],"/windows/teaching/strip
/windows/light"
"Strip 티칭 창 , 조명 설정 창 둘 다 열어줘",{},[],"/windows/teaching/strip
/windows/light"
LGA PackageOffset을 true로 변경하고 색상을 Blue로 지정,{},[],"/settings/lgaOffset?value=true
/settings/color?value=Blue"
LGA PackageOffset을 true로 변경하고 색상을 Blue로 지정,{},[],"/settings/lgaOffset?value=true
/settings/color?value=Blue"
LGA PackageOffset을 true로 변경하고 색상을 Blue로 지정,{},[],"/settings/lgaOffset?value=true
/settings/color?value=Blue"
PRS 카메라 실시간 라이브 켜고 조명창도 같이 열어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode
/windows/light/live?camera=SettingX1
/windows/light/live?camera=SettingX2
/windows/light/live?camera=Mapping"
PRS 카메라 실시간 라이브 켜고 조명창도 같이 열어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode
/windows/light/live?camera=SettingX1
/windows/light/live?camera=SettingX2
/windows/light/live?camera=Mapping"
PRS 카메라 실시간 라이브 켜고 조명창도 같이 열어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode
/windows/light/live?camera=SettingX1
/windows/light/live?camera=SettingX2
/windows/light/live?camera=Mapping"
mapping 티칭 창 열고 MappingSawOffsetColor를 Navy로 설정,{},[],"/windows/teaching/mapping
/settings/MappingSawOffsetColor=Navy"
mapping 티칭 창 열고 MappingSawOffsetColor를 Navy로 설정,{},[],"/windows/teaching/mapping
/settings/MappingSawOffsetColor=Navy"
mapping 티칭 창 열고 MappingSawOffsetColor를 Navy로 설정,{},[],"/windows/teaching/mapping
/settings/MappingSawOffsetColor=Navy"
Calibration 창 열고 tab을 pad로 변경한 다음 LightSave 작업 수행,{},[],"/windows/calibration
/windows/teaching/tab/pad
/test/run/lightSave"
Calibration 창 열고 tab을 pad로 변경한 다음 LightSave 작업 수행,{},[],"/windows/calibration
/windows/teaching/tab/pad
/test/run/lightSave"
Calibration 창 열고 tab을 pad로 변경한 다음 LightSave 작업 수행,{},[],"/windows/calibration
/windows/teaching/tab/pad
/test/run/lightSave"
"Mapping WrongMark 기능 false, TextAngle true로 바꾸고 색상 Purple로 지정",{},[],/settings/update?key=mapping_wrongmark&value=false&key2=text_angle&value2=true&key3=color&value3=Purple
"Mapping WrongMark 기능 false, TextAngle true로 바꾸고 색상 Purple로 지정",{},[],/settings/update?key=mapping_wrongmark&value=false&key2=text_angle&value2=true&key3=color&value3=Purple
"Mapping WrongMark 기능 false, TextAngle true로 바꾸고 색상 Purple로 지정",{},[],/settings/update?key=mapping_wrongmark&value=false&key2=text_angle&value2=true&key3=color&value3=Purple
1번 카메라 켠 뒤 qc 티칭창 띄워,{},[],"/live/toggle?switch=ON&no=1
/windows/teaching/qc"
1번 카메라 켠 뒤 qc 티칭창 띄워,{},[],"/live/toggle?switch=ON&no=1
/windows/teaching/qc"
1번 카메라 켠 뒤 qc 티칭창 띄워,{},[],"/live/toggle?switch=ON&no=1
/windows/teaching/qc"
"LGA 티칭 창 열고 Leads 탭에서 LeadCount true, LeadCountColor Pink로 수정",{},[],"/windows/teaching/lga
/windows/teaching/lga/Leads/setting?LeadCount=true&LeadCountColor=Pink"
"LGA 티칭 창 열고 Leads 탭에서 LeadCount true, LeadCountColor Pink로 수정",{},[],"/windows/teaching/lga
/windows/teaching/lga/Leads/setting?LeadCount=true&LeadCountColor=Pink"
"LGA 티칭 창 열고 Leads 탭에서 LeadCount true, LeadCountColor Pink로 수정",{},[],"/windows/teaching/lga
/windows/teaching/lga/Leads/setting?LeadCount=true&LeadCountColor=Pink"
QFN LeadPitch를 0.5로 맞추고 LeadOffsetX 0.1로 변경,{},[],/settings/update?key=LeadPitch&value=0.5&key2=LeadOffsetX&value2=0.1
QFN LeadPitch를 0.5로 맞추고 LeadOffsetX 0.1로 변경,{},[],/settings/update?key=LeadPitch&value=0.5&key2=LeadOffsetX&value2=0.1
QFN LeadPitch를 0.5로 맞추고 LeadOffsetX 0.1로 변경,{},[],/settings/update?key=LeadPitch&value=0.5&key2=LeadOffsetX&value2=0.1
캘리 창에서 recticletype FULLSIZE로 설정 후 recreate ROI 실행,{},[],"/windows/calibration/recticletype?value=FULLSIZE
/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
캘리 창에서 recticletype FULLSIZE로 설정 후 recreate ROI 실행,{},[],"/windows/calibration/recticletype?value=FULLSIZE
/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
캘리 창에서 recticletype FULLSIZE로 설정 후 recreate ROI 실행,{},[],"/windows/calibration/recticletype?value=FULLSIZE
/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
Strip 창 열고 ROI 모두 리셋 후 검사 모드로 변경,{},[],"/windows/teaching/strip
/windows/teaching/strip/resetROI
/mode/set?mode=RUN"
Strip 창 열고 ROI 모두 리셋 후 검사 모드로 변경,{},[],"/windows/teaching/strip
/windows/teaching/strip/resetROI
/mode/set?mode=RUN"
Strip 창 열고 ROI 모두 리셋 후 검사 모드로 변경,{},[],"/windows/teaching/strip
/windows/teaching/strip/resetROI
/mode/set?mode=RUN"
맵핑 티칭창 열고 prs 재티칭 해,{},[],"/windows/teaching/mapping
/windows/teaching/prs/reteach"
맵핑 티칭창 열고 prs 재티칭 해,{},[],"/windows/teaching/mapping
/windows/teaching/prs/reteach"
맵핑 티칭창 열고 prs 재티칭 해,{},[],"/windows/teaching/mapping
/windows/teaching/prs/reteach"
조명창 열고 검사 뭐했었는지 보여줘,{},[],"/windows/light/live?camera=PRS
/windows/history"
조명창 열고 검사 뭐했었는지 보여줘,{},[],"/windows/light/live?camera=PRS
/windows/history"
조명창 열고 검사 뭐했었는지 보여줘,{},[],"/windows/light/live?camera=PRS
/windows/history"
검사 모드로 바꾸고 히스토리 띄워,{},[],"/mode/set?mode=RUN
/windows/history"
검사 모드로 바꾸고 히스토리 띄워,{},[],"/mode/set?mode=RUN
/windows/history"
검사 모드로 바꾸고 히스토리 띄워,{},[],"/mode/set?mode=RUN
/windows/history"
BGA 티칭 창 열고 CornerDegreeTopLeft를 89.8로 변경하고 BallCount 200으로 바꿔,{},[],"/windows/teaching/bga
/teaching/bga/CornerDegreeTopLeft=89.8
/teaching/bga/BallCount=200"
